path,sentence,speaker_id,chapter_id,id,count,file_name
211-122425-0012.wav,BUT I LEAVE YOUR MAJESTY TO JUDGE WHAT FIVE ARMED MEN COULD POSSIBLY BE GOING TO DO IN SUCH A DESERTED PLACE AS THE NEIGHBORHOOD,211,122425,211-122425-0012,166,211-122425-0012.wav
211-122425-0013.wav,THEN UPON SEEING MY MUSKETEERS THEY CHANGED THEIR MINDS AND FORGOT THEIR PRIVATE HATRED FOR PARTISAN HATRED FOR YOUR MAJESTY CANNOT BE IGNORANT THAT THE MUSKETEERS WHO BELONG TO THE KING AND NOBODY BUT THE KING,211,122425,211-122425-0013,166,211-122425-0013.wav
211-122425-0014.wav,ARE THE NATURAL ENEMIES OF THE GUARDSMEN WHO BELONG TO THE CARDINAL YES TREVILLE YES SAID THE KING IN A MELANCHOLY TONE AND IT IS VERY SAD BELIEVE ME TO SEE THUS TWO PARTIES IN FRANCE TWO HEADS TO ROYALTY,211,122425,211-122425-0014,166,211-122425-0014.wav
211-122425-0015.wav,BUT I WILL NOT SWEAR TO IT SIRE YOU KNOW HOW DIFFICULT IT IS TO DISCOVER THE TRUTH AND UNLESS A MAN BE ENDOWED WITH THAT ADMIRABLE INSTINCT,211,122425,211-122425-0015,166,211-122425-0015.wav
211-122425-0016.wav,YOU ARE RIGHT TREVILLE BUT THEY WERE NOT ALONE YOUR MUSKETEERS THEY HAD A YOUTH WITH THEM YES SIRE AND ONE WOUNDED MAN SO THAT THREE OF THE KING'S MUSKETEERS ONE OF WHOM WAS WOUNDED,211,122425,211-122425-0016,166,211-122425-0016.wav
211-122425-0017.wav,AND A YOUTH NOT ONLY MAINTAINED THEIR GROUND AGAINST FIVE OF THE MOST TERRIBLE OF THE CARDINAL'S GUARDSMEN BUT ABSOLUTELY BROUGHT FOUR OF THEM TO EARTH WHY THIS IS A VICTORY CRIED THE KING ALL RADIANT A COMPLETE VICTORY,211,122425,211-122425-0017,166,211-122425-0017.wav
211-122425-0018.wav,ONE HARDLY A YOUNG MAN BUT WHO HOWEVER BEHAVED HIMSELF SO ADMIRABLY ON THIS OCCASION THAT I WILL TAKE THE LIBERTY OF RECOMMENDING HIM TO YOUR MAJESTY HOW DOES HE CALL HIMSELF D'ARTAGNAN SIRE,211,122425,211-122425-0018,166,211-122425-0018.wav
211-122425-0019.wav,HE IS THE SON OF ONE OF MY OLDEST FRIENDS THE SON OF A MAN WHO SERVED UNDER THE KING YOUR FATHER OF GLORIOUS MEMORY IN THE CIVIL WAR AND YOU SAY THIS YOUNG MAN BEHAVED HIMSELF WELL TELL ME HOW TREVILLE YOU KNOW HOW I DELIGHT IN ACCOUNTS OF WAR AND FIGHTING,211,122425,211-122425-0019,166,211-122425-0019.wav
211-122425-0020.wav,PLACING HIS HAND UPON HIS HIP SIRE RESUMED TREVILLE AS I TOLD YOU,211,122425,211-122425-0020,166,211-122425-0020.wav
211-122425-0021.wav,HE WAS DRESSED AS A CITIZEN THE GUARDS OF THE CARDINAL PERCEIVING HIS YOUTH AND THAT HE DID NOT BELONG TO THE CORPS INVITED HIM TO RETIRE BEFORE THEY ATTACKED SO YOU MAY PLAINLY SEE TREVILLE INTERRUPTED THE KING IT WAS THEY WHO ATTACKED,211,122425,211-122425-0021,166,211-122425-0021.wav
211-122425-0022.wav,THAT IS TRUE SIRE THERE CAN BE NO MORE DOUBT ON THAT HEAD THEY CALLED UPON HIM THEN TO RETIRE BUT HE ANSWERED THAT HE WAS A MUSKETEER AT HEART ENTIRELY DEVOTED TO YOUR MAJESTY,211,122425,211-122425-0022,166,211-122425-0022.wav
211-122425-0023.wav,BRAVE YOUNG MAN MURMURED THE KING WELL HE DID REMAIN WITH THEM AND YOUR MAJESTY HAS IN HIM SO FIRM A CHAMPION THAT IT WAS HE WHO GAVE JUSSAC THE TERRIBLE SWORD THRUST WHICH HAS MADE THE CARDINAL SO ANGRY,211,122425,211-122425-0023,166,211-122425-0023.wav
211-122425-0024.wav,HE WHO WOUNDED JUSSAC CRIED THE KING HE A BOY,211,122425,211-122425-0024,166,211-122425-0024.wav
211-122425-0025.wav,IT IS AS I HAVE THE HONOR TO RELATE IT TO YOUR MAJESTY JUSSAC ONE OF THE FIRST SWORDSMEN IN THE KINGDOM WELL SIRE FOR ONCE HE FOUND HIS MASTER I WILL SEE THIS YOUNG MAN TREVILLE I WILL SEE HIM AND IF ANYTHING CAN BE DONE,211,122425,211-122425-0025,166,211-122425-0025.wav
211-122425-0026.wav,IT IS USELESS TO LET THE CARDINAL KNOW YES SIRE YOU UNDERSTAND TREVILLE AN EDICT IS STILL AN EDICT IT IS FORBIDDEN TO FIGHT AFTER ALL BUT THIS ENCOUNTER SIRE IS QUITE OUT OF THE ORDINARY CONDITIONS OF A DUEL IT IS A BRAWL,211,122425,211-122425-0026,166,211-122425-0026.wav
211-122425-0027.wav,THAT IS TRUE SAID THE KING BUT NEVER MIND TREVILLE COME STILL BY THE BACK STAIRCASE TREVILLE SMILED BUT AS IT WAS INDEED SOMETHING TO HAVE PREVAILED UPON THIS CHILD TO REBEL AGAINST HIS MASTER,211,122425,211-122425-0027,166,211-122425-0027.wav
211-122425-0028.wav,HE SALUTED THE KING RESPECTFULLY AND WITH THIS AGREEMENT TOOK LEAVE OF HIM THAT EVENING THE THREE MUSKETEERS WERE INFORMED OF THE HONOR ACCORDED THEM AS THEY HAD LONG BEEN ACQUAINTED WITH THE KING THEY WERE NOT MUCH EXCITED,211,122425,211-122425-0028,166,211-122425-0028.wav
211-122425-0029.wav,BUT D'ARTAGNAN WITH HIS GASCON IMAGINATION SAW IN IT HIS FUTURE FORTUNE AND PASSED THE NIGHT IN GOLDEN DREAMS,211,122425,211-122425-0029,166,211-122425-0029.wav
211-122425-0030.wav,D'ARTAGNAN FOUND THE MUSKETEER DRESSED AND READY TO GO OUT AS THE HOUR TO WAIT UPON THE KING WAS NOT TILL TWELVE HE HAD MADE A PARTY WITH PORTHOS AND ARAMIS TO PLAY A GAME AT TENNIS,211,122425,211-122425-0030,166,211-122425-0030.wav
211-122425-0031.wav,AND ALTHOUGH IGNORANT OF THE GAME WHICH HE HAD NEVER PLAYED HE ACCEPTED NOT KNOWING WHAT TO DO WITH HIS TIME FROM NINE O'CLOCK IN THE MORNING AS IT THEN SCARCELY WAS TILL TWELVE THE TWO MUSKETEERS WERE ALREADY THERE AND WERE PLAYING TOGETHER,211,122425,211-122425-0031,166,211-122425-0031.wav
211-122425-0032.wav,ALTHOUGH HE PLAYED WITH HIS LEFT HAND HE FOUND THAT HIS WOUND WAS YET TOO RECENT TO ALLOW OF SUCH EXERTION,211,122425,211-122425-0032,166,211-122425-0032.wav
211-122425-0033.wav,AND AS HE DECLARED HE WAS TOO IGNORANT OF THE GAME TO PLAY IT REGULARLY THEY ONLY CONTINUED GIVING BALLS TO ONE ANOTHER WITHOUT COUNTING,211,122425,211-122425-0033,166,211-122425-0033.wav
211-122425-0034.wav,PASSED SO CLOSE TO D'ARTAGNAN'S FACE,211,122425,211-122425-0034,166,211-122425-0034.wav
211-122425-0035.wav,HIS AUDIENCE WOULD HAVE BEEN PROBABLY LOST AS IT WOULD HAVE BEEN IMPOSSIBLE FOR HIM TO PRESENT HIMSELF BEFORE THE KING NOW AS UPON THIS AUDIENCE IN HIS GASCON IMAGINATION DEPENDED HIS FUTURE LIFE HE SALUTED ARAMIS AND PORTHOS POLITELY,211,122425,211-122425-0035,166,211-122425-0035.wav
211-122425-0036.wav,DECLARING THAT HE WOULD NOT RESUME THE GAME UNTIL HE SHOULD BE PREPARED TO PLAY WITH THEM ON MORE EQUAL TERMS,211,122425,211-122425-0036,166,211-122425-0036.wav
211-122425-0037.wav,LOOK AT ME AS LONG AS YOU LIKE MY LITTLE GENTLEMAN I HAVE SAID WHAT I HAVE SAID,211,122425,211-122425-0037,166,211-122425-0037.wav
211-122425-0038.wav,YOU'RE IN THE WRONG THERE FOR IF YOU KNEW MY NAME PERHAPS YOU WOULD NOT BE SO PRESSING WHAT IS YOUR NAME,211,122425,211-122425-0038,166,211-122425-0038.wav
211-122425-0039.wav,LEST IT BE OBSERVED THAT WE GO OUT TOGETHER YOU MUST BE AWARE THAT FOR OUR UNDERTAKING COMPANY WOULD BE IN THE WAY THAT'S TRUE SAID THE GUARDSMAN ASTONISHED THAT HIS NAME HAD NOT PRODUCED MORE EFFECT UPON THE YOUNG MAN,211,122425,211-122425-0039,166,211-122425-0039.wav
211-122425-0040.wav,THAT THEY DID NOT EVEN PERCEIVE THEIR YOUNG COMPANION GO OUT WHO AS HE HAD TOLD THE GUARDSMAN OF HIS EMINENCE STOPPED OUTSIDE THE DOOR AN INSTANT AFTER THE GUARDSMAN DESCENDED IN HIS TURN,211,122425,211-122425-0040,166,211-122425-0040.wav
211-122425-0041.wav,WHICH WAS FIXED FOR MIDDAY HE CAST HIS EYES AROUND AND SEEING THAT THE STREET WAS EMPTY SAID TO HIS ADVERSARY MY FAITH IT IS FORTUNATE FOR YOU ALTHOUGH YOUR NAME IS BERNAJOUX TO HAVE ONLY TO DEAL WITH AN APPRENTICE MUSKETEER,211,122425,211-122425-0041,166,211-122425-0041.wav
211-122425-0042.wav,NEVER MIND BE CONTENT I WILL DO MY BEST ON GUARD BUT SAID HE WHOM D'ARTAGNAN THUS PROVOKED IT APPEARS TO ME THAT THIS PLACE IS BADLY CHOSEN AND THAT WE SHOULD BE BETTER,211,122425,211-122425-0042,166,211-122425-0042.wav
211-122425-0043.wav,BERNAJOUX WAS NOT A MAN TO HAVE SUCH A COMPLIMENT PAID TO HIM TWICE IN AN INSTANT HIS SWORD GLITTERED IN HIS HAND AND HE SPRANG UPON HIS ADVERSARY WHOM,211,122425,211-122425-0043,166,211-122425-0043.wav
211-122425-0044.wav,HE HOPED TO INTIMIDATE BUT D'ARTAGNAN HAD ON THE PRECEDING DAY SERVED HIS APPRENTICESHIP FRESH SHARPENED BY HIS VICTORY FULL OF HOPES OF FUTURE FAVOR HE WAS RESOLVED NOT TO RECOIL A STEP SO THE TWO SWORDS WERE CROSSED CLOSE TO THE HILTS,211,122425,211-122425-0044,166,211-122425-0044.wav
211-122425-0045.wav,AND AS D'ARTAGNAN STOOD FIRM IT WAS HIS ADVERSARY WHO MADE THE RETREATING STEP BUT D'ARTAGNAN SEIZED THE MOMENT AT WHICH IN THIS MOVEMENT THE SWORD OF BERNAJOUX DEVIATED FROM THE LINE HE FREED HIS WEAPON MADE A LUNGE AND TOUCHED HIS ADVERSARY ON THE SHOULDER,211,122425,211-122425-0045,166,211-122425-0045.wav
211-122425-0046.wav,IN WHOSE SERVICE HE HAD A RELATIVE,211,122425,211-122425-0046,166,211-122425-0046.wav
211-122425-0047.wav,AND PRESSING HIM WARMLY WITHOUT DOUBT WOULD SOON HAVE COMPLETED HIS WORK WITH A THIRD BLOW WHEN THE NOISE WHICH AROSE FROM THE STREET BEING HEARD IN THE TENNIS COURT TWO OF THE FRIENDS OF THE GUARDSMAN WHO HAD SEEN HIM GO OUT AFTER EXCHANGING SOME WORDS WITH D'ARTAGNAN RUSHED SWORD IN HAND FROM THE COURT AND FELL UPON THE CONQUEROR,211,122425,211-122425-0047,166,211-122425-0047.wav
211-122425-0048.wav,AND THE MOMENT THE TWO GUARDSMEN ATTACKED THEIR YOUNG COMPANION DROVE THEM BACK BERNAJOUX NOW FELL AND AS THE GUARDSMEN WERE ONLY TWO AGAINST FOUR THEY BEGAN TO CRY TO THE RESCUE,211,122425,211-122425-0048,166,211-122425-0048.wav
211-122425-0049.wav,AT THESE CRIES ALL WHO WERE IN THE HOTEL RUSHED OUT AND FELL UPON THE FOUR COMPANIONS WHO ON THEIR SIDE CRIED ALOUD TO THE RESCUE MUSKETEERS THIS CRY WAS GENERALLY HEEDED,211,122425,211-122425-0049,166,211-122425-0049.wav
211-122425-0050.wav,TO HIS EMINENCE THUS THE SOLDIERS OF OTHER COMPANIES THAN THOSE WHICH BELONGED TO THE RED DUKE AS ARAMIS HAD CALLED HIM OFTEN TOOK PART WITH THE KING'S MUSKETEERS IN THESE QUARRELS,211,122425,211-122425-0050,166,211-122425-0050.wav
211-122425-0051.wav,TO THE RESCUE MUSKETEERS TO THE RESCUE,211,122425,211-122425-0051,166,211-122425-0051.wav
211-122425-0052.wav,WHO HASTENED TO THE SUCCOR OF THEIR COMRADES THE MELEE BECAME GENERAL BUT STRENGTH WAS ON THE SIDE OF THE MUSKETEERS,211,122425,211-122425-0052,166,211-122425-0052.wav
211-122425-0053.wav,THE DOORS OF WHICH THEY CLOSED JUST IN TIME TO PREVENT THEIR ENEMIES FROM ENTERING WITH THEM AS TO THE WOUNDED MAN HE HAD BEEN TAKEN IN AT ONCE AND AS WE HAVE SAID IN A VERY BAD STATE,211,122425,211-122425-0053,166,211-122425-0053.wav
211-122425-0054.wav,EXCITEMENT WAS AT ITS HEIGHT AMONG THE MUSKETEERS AND THEIR ALLIES AND THEY EVEN BEGAN TO DELIBERATE WHETHER THEY SHOULD NOT SET FIRE TO THE HOTEL,211,122425,211-122425-0054,166,211-122425-0054.wav
211-122425-0055.wav,DOMESTICS IN DARING TO MAKE A SORTIE UPON THE KING'S MUSKETEERS THE PROPOSITION HAD BEEN MADE AND RECEIVED WITH ENTHUSIASM WHEN FORTUNATELY ELEVEN O'CLOCK STRUCK,211,122425,211-122425-0055,166,211-122425-0055.wav
211-122425-0056.wav,THEY SUCCEEDED IN CALMING THEIR FRIENDS WHO CONTENTED THEMSELVES WITH HURLING SOME PAVING STONES AGAINST THE GATES BUT THE GATES WERE TOO STRONG THEY SOON TIRED OF THE SPORT BESIDES THOSE WHO MUST BE CONSIDERED THE LEADERS OF THE ENTERPRISE HAD QUIT THE GROUP AND WERE MAKING THEIR WAY,211,122425,211-122425-0056,166,211-122425-0056.wav
211-122425-0057.wav,WHO WAS WAITING FOR THEM ALREADY INFORMED OF THIS FRESH DISTURBANCE,211,122425,211-122425-0057,166,211-122425-0057.wav
211-122425-0058.wav,AND LET US ENDEAVOR TO SEE THE KING BEFORE HE IS PREJUDICED BY THE CARDINAL,211,122425,211-122425-0058,166,211-122425-0058.wav
211-122425-0059.wav,AND THE TWO WILL PASS OFF TOGETHER,211,122425,211-122425-0059,166,211-122425-0059.wav
211-122425-0060.wav,DIRECTED HIS COURSE TOWARD THE LOUVRE BUT TO THE GREAT ASTONISHMENT OF THE CAPTAIN OF THE MUSKETEERS HE WAS INFORMED THAT THE KING HAD GONE STAG HUNTING IN THE FOREST OF SAINT GERMAIN,211,122425,211-122425-0060,166,211-122425-0060.wav
211-122425-0061.wav,REQUIRED THIS INTELLIGENCE TO BE REPEATED TO HIM TWICE AND EACH TIME HIS COMPANIONS SAW HIS BROW BECOME DARKER HAD HIS MAJESTY ASKED HE ANY INTENTION OF HOLDING THIS HUNTING PARTY YESTERDAY NO YOUR EXCELLENCY,211,122425,211-122425-0061,166,211-122425-0061.wav
211-122425-0062.wav,THE MASTER OF THE HOUNDS CAME THIS MORNING TO INFORM HIM THAT HE HAD MARKED DOWN A STAG AT FIRST THE KING ANSWERED THAT HE WOULD NOT GO BUT HE COULD NOT RESIST HIS LOVE OF SPORT AND SET OUT AFTER DINNER AND THE KING HAS SEEN THE CARDINAL,211,122425,211-122425-0062,166,211-122425-0062.wav
211-122425-0063.wav,GENTLEMEN I WILL SEE THE KING THIS EVENING BUT AS TO YOU I DO NOT ADVISE YOU TO RISK DOING SO THIS ADVICE WAS TOO REASONABLE AND MOREOVER CAME FROM A MAN WHO KNEW THE KING TOO WELL TO ALLOW THE FOUR YOUNG MEN TO DISPUTE IT,211,122425,211-122425-0063,166,211-122425-0063.wav
211-122425-0064.wav,EVERYONE TO RETURN HOME AND WAIT FOR NEWS,211,122425,211-122425-0064,166,211-122425-0064.wav
211-122425-0065.wav,WITH A LETTER IN WHICH HE BEGGED OF HIM TO EJECT THE CARDINAL'S GUARDSMEN FROM HIS HOUSE AND TO REPRIMAND HIS PEOPLE FOR THEIR AUDACITY IN MAKING SORTIE AGAINST THE KING'S MUSKETEERS,211,122425,211-122425-0065,166,211-122425-0065.wav
211-122425-0066.wav,WHOSE RELATIVE AS WE ALREADY KNOW BERNAJOUX WAS,211,122425,211-122425-0066,166,211-122425-0066.wav
211-122425-0067.wav,BUT ON THE CONTRARY FOR HIM WHOSE PEOPLE THE MUSKETEERS HAD ASSAULTED AND WHOSE HOTEL THEY HAD ENDEAVORED TO BURN NOW AS THE DEBATE BETWEEN THESE TWO NOBLES MIGHT LAST A LONG TIME EACH BECOMING NATURALLY MORE FIRM IN HIS OWN OPINION,211,122425,211-122425-0067,166,211-122425-0067.wav
211-122425-0068.wav,HE REPAIRED THEREFORE IMMEDIATELY TO HIS HOTEL AND CAUSED HIMSELF TO BE ANNOUNCED THE TWO NOBLES SALUTED EACH OTHER POLITELY FOR IF NO FRIENDSHIP EXISTED BETWEEN THEM THERE WAS AT LEAST ESTEEM BOTH WERE MEN OF COURAGE AND HONOR,211,122425,211-122425-0068,166,211-122425-0068.wav
211-122425-0069.wav,WE FANCY THAT WE HAVE EACH CAUSE TO COMPLAIN OF THE OTHER AND I AM COME TO ENDEAVOR TO CLEAR UP THIS AFFAIR,211,122425,211-122425-0069,166,211-122425-0069.wav
211-122425-0070.wav,AND ALL THE FAULT IS WITH YOUR MUSKETEERS,211,122425,211-122425-0070,166,211-122425-0070.wav
211-122425-0071.wav,NOT TO ACCEPT THE PROPOSAL I AM ABOUT TO MAKE TO YOU,211,122425,211-122425-0071,166,211-122425-0071.wav
211-122425-0072.wav,IN ADDITION TO THE SWORD THRUST IN HIS ARM WHICH IS NOT DANGEROUS,211,122425,211-122425-0072,166,211-122425-0072.wav
211-122425-0073.wav,OF WHICH THE DOCTOR SAYS BAD THINGS,211,122425,211-122425-0073,166,211-122425-0073.wav
211-122425-0074.wav,PERFECTLY DOES HE TALK WITH DIFFICULTY BUT HE CAN SPEAK,211,122425,211-122425-0074,166,211-122425-0074.wav
211-122425-0075.wav,LET US ADJURE HIM IN THE NAME OF THE GOD BEFORE WHOM HE MUST PERHAPS APPEAR TO SPEAK THE TRUTH,211,122425,211-122425-0075,166,211-122425-0075.wav
211-122425-0076.wav,THEN AS IT WAS DIFFICULT TO SUGGEST A MORE REASONABLE PROPOSAL HE AGREED TO IT BOTH DESCENDED TO THE CHAMBER IN WHICH THE WOUNDED MAN LAY THE LATTER ON SEEING THESE TWO NOBLE LORDS WHO CAME TO VISIT HIM ENDEAVORED TO RAISE HIMSELF UP IN HIS BED,211,122425,211-122425-0076,166,211-122425-0076.wav
211-122425-0077.wav,PLACED BETWEEN LIFE AND DEATH AS BERNAJOUX WAS HE HAD NO IDEA FOR A MOMENT OF CONCEALING THE TRUTH AND HE DESCRIBED TO THE TWO NOBLES THE AFFAIR EXACTLY AS IT HAD PASSED,211,122425,211-122425-0077,166,211-122425-0077.wav
211-122425-0078.wav,RETURNED TO HIS HOTEL AND IMMEDIATELY SENT WORD TO THE FOUR FRIENDS THAT HE AWAITED THEIR COMPANY AT DINNER,211,122425,211-122425-0078,166,211-122425-0078.wav
211-122425-0079.wav,THAT HIS EMINENCE'S GUARDSMEN HAD RECEIVED,211,122425,211-122425-0079,166,211-122425-0079.wav
211-122425-0080.wav,NOT ONLY AS GOOD COMRADES BUT AS MEN WHO HAD SO OFTEN HAD THEIR TURN THAT THEY COULD VERY WELL AFFORD HIM HIS,211,122425,211-122425-0080,166,211-122425-0080.wav
211-122425-0081.wav,HIS EYES THEREFORE WERE FIXED IN A SORT OF AGONY UPON THE DOOR THROUGH WHICH THE KING MUST ENTER,211,122425,211-122425-0081,166,211-122425-0081.wav
211-122442-0000.wav,HE FOUND THE DOOR OF HIS PASSAGE OPEN SPRANG UP THE STAIRS AND KNOCKED SOFTLY IN A MANNER AGREED UPON BETWEEN HIM AND HIS LACKEY,211,122442,211-122442-0000,166,211-122442-0000.wav
211-122442-0001.wav,WHOM HE HAD SENT HOME TWO HOURS BEFORE FROM THE HOTEL DE VILLE TELLING HIM TO SIT UP FOR HIM OPENED THE DOOR FOR HIM THE READER MAY ASK,211,122442,211-122442-0001,166,211-122442-0001.wav
211-122442-0002.wav,WHEN HE WAS LEFT STIFF AS A RUSH IN LONDON IN THE INTERVENING TIME BUCKINGHAM PERHAPS SENT HIM TO PARIS AS HE DID THE HORSES HAS ANYONE BROUGHT A LETTER FOR ME ASKED D'ARTAGNAN EAGERLY,211,122442,211-122442-0002,166,211-122442-0002.wav
211-122442-0003.wav,BUT ONE HAS COME OF ITSELF WHAT DO YOU MEAN BLOCKHEAD I MEAN TO SAY THAT WHEN I CAME IN ALTHOUGH I HAD THE KEY OF YOUR APARTMENT IN MY POCKET,211,122442,211-122442-0003,166,211-122442-0003.wav
211-122442-0004.wav,I FOUND A LETTER ON THE GREEN TABLE COVER IN YOUR BEDROOM AND WHERE IS THAT LETTER,211,122442,211-122442-0004,166,211-122442-0004.wav
211-122442-0005.wav,IT IS NOT NATURAL FOR LETTERS TO ENTER PEOPLE'S HOUSES IN THIS MANNER IF THE WINDOW HAD BEEN OPEN OR EVEN AJAR I SHOULD THINK NOTHING OF IT BUT NO ALL WAS HERMETICALLY SEALED,211,122442,211-122442-0005,166,211-122442-0005.wav
211-122442-0006.wav,THERE IS CERTAINLY SOME MAGIC UNDERNEATH MEANWHILE THE YOUNG MAN HAD DARTED IN TO HIS CHAMBER AND OPENED THE LETTER,211,122442,211-122442-0006,166,211-122442-0006.wav
211-122442-0007.wav,THERE ARE MANY THANKS TO BE OFFERED TO YOU AND TO BE TRANSMITTED TO YOU BE THIS EVENING ABOUT TEN O'CLOCK AT SAINT CLOUD,211,122442,211-122442-0007,166,211-122442-0007.wav
211-122442-0008.wav,WHILE READING THIS LETTER D'ARTAGNAN FELT HIS HEART DILATED AND COMPRESSED BY THAT DELICIOUS SPASM WHICH TORTURES AND CARESSES THE HEARTS OF LOVERS IT WAS THE FIRST BILLET HE HAD RECEIVED IT WAS THE FIRST RENDEZVOUS THAT HAD BEEN GRANTED HIM,211,122442,211-122442-0008,166,211-122442-0008.wav
211-122442-0009.wav,HIS HEART SWELLED BY THE INTOXICATION OF JOY FELT READY TO DISSOLVE AWAY AT THE VERY GATE OF THAT TERRESTRIAL PARADISE CALLED LOVE,211,122442,211-122442-0009,166,211-122442-0009.wav
211-122442-0010.wav,DID I NOT GUESS TRULY IS IT NOT SOME BAD AFFAIR,211,122442,211-122442-0010,166,211-122442-0010.wav
211-122442-0011.wav,EXACTLY BUT IT IS NOT THE LESS TRUE THAT LETTERS WHICH COME IN THIS WAY INTO SHUT UP HOUSES FALL FROM HEAVEN MY FRIEND FALL FROM HEAVEN,211,122442,211-122442-0011,166,211-122442-0011.wav
211-122442-0012.wav,MY DEAR PLANCHET I AM THE HAPPIEST OF MEN,211,122442,211-122442-0012,166,211-122442-0012.wav
211-122442-0013.wav,WHICH THE LIBERALITY OF D'ARTAGNAN HAD NOT ENTIRELY EFFACED LEFT ALONE D'ARTAGNAN READ AND REREAD HIS BILLET THEN HE KISSED AND REKISSED TWENTY TIMES THE LINES TRACED BY THE HAND OF HIS BEAUTIFUL MISTRESS,211,122442,211-122442-0013,166,211-122442-0013.wav
211-122442-0014.wav,AT LENGTH HE WENT TO BED FELL ASLEEP AND HAD GOLDEN DREAMS,211,122442,211-122442-0014,166,211-122442-0014.wav
211-122442-0015.wav,I AM GOING OUT FOR ALL DAY PERHAPS YOU ARE THEREFORE YOUR OWN MASTER TILL SEVEN O'CLOCK IN THE EVENING BUT AT SEVEN O'CLOCK YOU MUST HOLD YOURSELF IN READINESS WITH TWO HORSES,211,122442,211-122442-0015,166,211-122442-0015.wav
211-122442-0016.wav,WE ARE GOING AGAIN IT APPEARS TO HAVE OUR HIDES PIERCED IN ALL SORTS OF WAYS YOU WILL TAKE YOUR MUSKETOON AND YOUR PISTOLS,211,122442,211-122442-0016,166,211-122442-0016.wav
211-122442-0017.wav,AH LIKE THE CHARMING JOURNEY THE OTHER DAY,211,122442,211-122442-0017,166,211-122442-0017.wav
211-122442-0018.wav,I PREFER TRAVELING ALONE TO HAVING A COMPANION WHO ENTERTAINS THE LEAST FEAR,211,122442,211-122442-0018,166,211-122442-0018.wav
211-122442-0019.wav,WELL THEN I COUNT ON YOU AT THE APPOINTED HOUR I SHALL BE READY,211,122442,211-122442-0019,166,211-122442-0019.wav
